,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
Susceptible,331002999.0,331002998.9570884,331002998.8333053,331002998.63057655,331002998.3443845,331002997.96433914,331002997.47420883,331002996.8514893,331002996.0665451,331002995.0813176,331002993.8475588,331002992.3045238,331002990.37601715,331002987.9666556,331002984.95716864,331002981.19850564,331002976.5044626,331002970.64246285,331002963.3220375,331002954.1804355,331002942.7646492,331002928.50896764,331002910.70694375,331002888.47638583,331002860.7156418,331002826.04900503,331002782.7585416,331002728.69895756,331002661.19128656,331002576.89013505,331002471.6178997,331002340.1577458,331002175.99509215,331001970.99478,331001714.997949,331001395.3186301,331000996.11511433,331000497.6049773,330999875.08482546,330999097.7062573,330998126.9473887,330996914.70420706,330995400.9073529,330993510.54620105,330991149.953049,330988202.1635834,330984521.1239414,330979924.45833665,330974184.4395903,330967016.7168374,330958066.2448159,330946889.7207006,330932933.6654396,330915507.0728065,330893747.28564596,330866577.4342279,330832653.3625233,330790297.4727318,330737416.3009395,330671397.87793434,330588984.0155853,330486111.52789694,330357715.054837,330197482.55395466,329997552.6226404,329748140.668409,329437078.4974878,329049249.3056362,328565897.5034198,327963790.577505,327214209.0112562,326281741.02593327,325122863.2642522,323684298.81966394,321901163.92890954,319694949.02495617,316971436.0151176,313618738.9844597,309505781.3739998,304481693.96062726,298376839.38083935,291006421.46477956,282177878.5355235,271703388.68424016,259418668.48497832,245208584.71673107,229038680.24923795,210989370.26022905,191286591.29667768,170319815.63401482,148637280.0406797,126910762.59060487,105869297.68784267,86211528.64206332,68515897.15817694,53171385.187880576,40346092.401632555,29998513.97174593,21923055.535063744,15814158.181279322,11338454.657032698,8222413.824648411,6252244.417937032,5003840.817499264,4123920.5983172623,3488094.072621497,3033010.969871972,2708567.077158575,2474199.963045195,2299482.251568183,2163383.3451820617,2052300.8855380565,1957830.1026047356,1874907.4202199634,1800500.8040344822,1732770.784252819,1670564.3338199148,1613120.27282486,1559901.7724242068,1510502.4672237388,1464594.3691956452,1421898.9921287321,1382171.3469599783,1345190.9762129094,1310756.7960353424,1278683.9943097478,1248802.0330266643,1220953.2412347896,1194991.723938765,1170782.4553566766,1148200.4738764523,1127130.1456517465,1107464.4805707217,1089104.4920058004,1071958.5968106769,1055942.053622829,1040976.4385160714,1026989.1557996124,1013912.9855807807,1001685.6630108324,990249.4902027498,979550.9783640243,969540.5172209688,960172.0722574935,951402.9051723438,943193.3181224656,935506.4182919383,928307.9023100451,921565.8580167072,915250.5830937406,909334.4179793935,903791.5933490294,898598.0891611122,893731.5061207075,889170.9467478428,884896.9066777164,880891.1742606695,877136.738310702,873617.703192862,870319.2103029096,867227.3660471386,864329.1748525281,861612.4778434808,859065.895587165,856678.7756403416,854441.1435487336,852343.6576851144,850377.5643327244,848534.6468061082,846806.5191368855,845163.1558341277,843250.4189466606,840856.4083180277,838535.2860612972,836359.9355295362,834323.3285639032,832416.5909509428,830631.3760547132,828959.886254811,827394.8356214464,825929.4154208417,824557.260869851,823272.420940396,822069.3299226766,820942.7820225464,819887.906837592,818900.1470668805,817975.237716413,817109.1868615255,816298.2576882056,815538.9518025306,814827.9936826052,814162.3162457551,813539.0473042278,812955.4970328944,812409.1462333553,811897.6353682874,811418.7543662817,810970.4330724,810550.7323155522,810157.8355922907,809790.0412751284,809445.7553098875,809123.4844307625,808821.8297361583,808539.4807716283,808275.2099102181,808027.8671523919,807796.3752074138,807579.7249199706,807376.9709731118,807187.2278651927,807009.6661449904,806843.5088796715,806688.0283480395,806542.5429426263,806406.4142609024,806279.044390896,806159.8733541642,806048.3767196174,805944.0633596672,805846.4733532765,805755.176015971,805669.7680556233,805589.8718439417,805515.1337946465,805445.2228463375,805379.8290366457,805318.6621702843,805261.4505660061,805207.939886874,805157.8920397512,805111.0841473857,805067.307582608,805026.3670647774,804988.0798124697,804952.2747492668,804918.7917604815,804887.4809952549,804858.202214504,804830.8241779156,804805.22407179,804781.2869709446,804758.905336473,804737.9785437685,804718.4124414609,804700.1189376946,804683.0156127778,804667.0253565933,804652.0760285046,804638.1001395885,804625.034554148,804612.8202111939,804601.4018626226,804590.7278290166,804580.7497701615,804571.4224708326,804562.7036398068,804554.5537219159,804546.9357220716,804539.8150403905,804533.1593181307,804526.9382931051,804521.1236647896,804515.6889675893,804510.6094527008,804505.8619771057,804501.4249000535,804497.277985909,804493.402313412,804489.7801906902,804486.3950757209,804483.2315019933,804480.275008809,804477.5120762555,804474.9300641521,804472.5171551565,804470.262301316,804468.1551742672,804466.1861184825,804464.3461076537,804462.6267038228,804461.0200191758,804459.5186803231,804458.1157948395,804456.8049200426,804455.5800337011,804454.4355067395,804453.3660776066,804452.3668284047,804451.4331624778,804450.560783522,804449.7456760033,804448.9840868718,804448.272508457,804447.6076624613,804446.9864850203,804446.4061126951,804445.8638694213,804445.3572542564,804444.8839299734,804444.4417123538,804444.0285602094,804443.6425660175,804443.2819472265,804442.9450380512,804442.6302818715,804442.3362240657,804442.0615053744,804441.8048556311,804441.5650879648,804441.3410933221,804441.1318354014,804440.9363458654,804440.753719917,804440.5831121164,804440.4237325144,804440.2748429986,804440.1357539156,804440.0058208801,804439.8844418224,804439.7710542025,804439.6651324303,804439.5661854323,804439.4737543984,804439.387410657,804439.3067537063,804439.2314093586,804439.1610280211,804439.0952830756,804439.0338693762,804438.976501835,804438.9229141105,804438.8728573713,804438.8260991516,804438.7824222723,804438.7416238397,804438.7035143058,804438.6679165921,804438.6346652699,804438.6036057958,804438.5745937949,804438.5474943935,804438.5221815945,804438.4985376936,804438.4764527343,804438.4558239983,804438.4365555297,804438.4185576901,804438.4017467432,804438.3860444671,804438.3713777902,804438.357678454,804438.3448826954,804438.3329309508,804438.3217675808,804438.3113406107,804438.3016014904,804438.2925048675,804438.2840083792,804438.2760724528,804438.2686601238,804438.2617368635,804438.2552704192,804438.2492306631,804438.243589454,804438.2383205048,804438.2333992617,804438.2288027894,804438.2245096646,804438.2204998762,804438.2167547327,804438.2132567749,804438.2099896949,804438.2069382601,804438.2040882423,804438.2014263517,804438.198940175,804438.1966181174,804438.194449349,804438.192423754,804438.1905318844,804438.1887649148,804438.1871146022,804438.1855732473,804438.184133659,804438.1827891202,804438.1815333575,804438.180360511,804438.1792651074,804438.1782420349,804438.1772865186,804438.176394099,804438.1755606107,804438.1747821632,804438.1740551229,804438.1733760958,804438.1727419121,804438.1721496109,804438.1715964271,804438.1710797779,804438.1705972508,804438.1701465929,804438.1697256998,804438.1693326061,804438.1689654762,804438.1686225955,804438.1683023626,804438.168003282,804438.1677239569,804438.1674630825,804438.1672194402,804438.1669918923,804438.1667793755,804438.1665808974,804438.1663955305,804438.1662224091,804438.1660607243,804438.1659097206,804438.1657686927,804438.1656369816,804438.1655139719,804438.165399089,804438.1652917959,804438.1651915913,804438.1650980068,804438.1650106055,804438.1649289785,804438.1648527447,804438.1647815477,804438.1647150547,804438.1646529551,804438.1645949585,804438.164540794,804438.1644902083,804438.164442965,804438.1643988433,804438.1643576369,804438.1643191534,804438.1642832127,804438.1642496468,804438.164218299,804438.1641890225,804438.1641616806,804438.1641361454,804438.1641122976,804438.1640900257,804438.1640692255,804438.1640497998,804438.1640316579,804438.1640147147,804438.1639988913,804438.1639841134,804438.1639703121,804438.163957423,804438.1639453856,804438.1639341436,804438.1639236447,804438.1639138395,804438.1639046824,804438.1638961304,804438.1638881436,804438.1638806845,804438.1638737185,804438.1638672128,804438.1638611371,804438.1638554629,804438.1638501638,804438.1638452149,804438.163840593,804438.1638362766,804438.1638322454,804438.1638284808,804438.1638249649,804438.1638216814,804438.1638186149,804438.1638157511,804438.1638130764,804438.1638105786,804438.1638082459,804438.1638060673,804438.1638040328,804438.1638021327,804438.1638003582,804438.1637987009,804438.1637971533,804438.1637957079,804438.163794358,804438.1637930974,804438.1637919201,804438.1637908205,804438.1637897937,804438.1637888348,804438.1637879392,804438.1637871029,804438.1637863218,804438.1637855923,804438.163784911,804438.1637842748,804438.1637836806
Exposed,1.0,0.9617769432976372,1.0041671869473514,1.1189235821590138,1.3046348999889628,1.5656350957142882,1.9115181603724025,2.35713344054327,2.9229921067348124,3.636057666714975,4.530927187673243,5.651439456839561,7.052774563721263,8.804138269866007,10.99215732799965,13.725148796523454,17.138471509481885,21.401223161334958,26.72461224336235,33.37241945487145,41.67406610951899,52.04093642243158,64.98676204029438,81.15307980644153,101.34102211283201,126.55101763078342,158.03236744260403,197.34515409172678,246.4375530903062,307.7423733672527,384.2976161952723,479.8970228125488,599.2780688426257,748.356729559569,934.520633904376,1166.9951444307349,1457.3004996893067,1819.8226481851163,2272.526086229419,2837.8439705440314,3543.78960737456,4425.344386626356,5526.190798574844,6900.876420800992,8617.515886156996,10761.164472233933,13438.030273056103,16780.732852554713,20954.86830940169,26167.204638014802,32675.911021234155,40803.32514266243,50951.885167097964,63624.00792783609,79446.88580667462,99203.40951147302,123870.71939314227,154668.24508954238,193117.53733507748,241116.73984269713,301033.2016358945,375818.53407829825,469151.3630820968,585614.1478858874,730911.7507846133,912140.8953270515,1138121.2628111197,1419800.600843932,1770747.6825394589,2207747.9706936586,2751516.7896951903,3427542.8899475513,4267070.042958354,5308213.791324749,6597191.50814659,8189612.568988694,10151725.643474353,12561446.206165947,15508880.538754305,19095920.410002008,23434304.060700532,28641344.908164978,34832362.5378154,42108805.31359527,50541277.80001397,60147388.63327429,70865708.0920612,82529276.05573317,94844684.64250195,107385022.48335247,119605310.22613789,130885952.37837318,140602489.3936173,148210168.79664302,153323679.98357967,155770650.1950292,155604482.24681133,153075210.89594698,148569932.4787545,142540247.6106553,135427816.51901793,127580940.37022528,119263911.36152485,110922669.28406021,102896140.69991551,95277683.34424576,88095312.08772238,81362170.41030258,75081191.84815829,69245350.39672558,63839176.10114809,58841323.8503773,54227182.34673717,49970912.87853556,46046800.47498854,42430046.29916364,39097178.24486076,36026226.422840275,33196763.121471047,30589869.223077442,28188063.34859172,25975214.49777453,23936449.373692755,22058060.388741568,20327417.391182706,18732884.484411318,17263742.44216179,15910116.76283193,14662911.174312454,13513746.278979376,12454903.00765476,11479270.529116984,10580298.273801086,9751951.75180157,8988671.864917269,8285337.4358350765,7637230.704733403,7040005.509408694,6489658.064838084,5982499.916291536,5515133.191666431,5084427.618190515,4687499.523917431,4321692.344267013,3984558.7801094465,3673844.2834528317,3387471.8796827258,3123528.1843464016,2880250.492358313,2656014.934618417,2449325.5020994986,2258804.006163199,2083180.7567617905,1921286.043592614,1772042.2299168704,1634456.5128622816,1507614.2272910222,1390672.6886402967,1282855.52342646,1183447.4335092271,1091789.3943710728,1007274.2052489814,929342.4198759715,857478.5681805427,791207.7036047531,730092.1997187446,673728.8163723911,621745.9900057318,573801.3504482952,529580.078888206,488813.7188788004,451570.0543108487,417762.0433554164,386585.70691342186,357762.2430386802,331110.3157010092,306464.8109935307,283673.3070737861,262595.051503117,243100.03958233524,225068.21434028257,208388.68982037783,192959.05108245614,178684.69538475506,165478.24684815004,153258.9919433197,141952.36977976665,131489.49971362614,121806.74756333661,112845.32218635887,104550.90447199525,96873.30452357666,89766.14625600091,83186.57390788673,77094.9836557023,71454.7747763826,66232.1194828067,61395.75159912264,56916.77076264381,52768.46146042357,48926.1267442758,45366.93430152065,42069.77393694703,39015.12717277921,36184.94484667457,33562.53667202549,31132.467087290806,28880.46061615956,26793.313237547725,24858.81136073646,23065.656726969024,21403.397062808428,19862.36205580829,18433.604211454,17108.84425005598,15880.420675134199,14741.243042440616,13684.74909989774,12704.864833564643,11795.967843207845,10952.853285664292,10170.702576122678,9445.054349311933,8771.777684157969,8147.047347566805,7567.320874437562,7029.31746647012,6529.998379243696,6066.548906735987,5636.361607569083,5237.020914299495,4866.288796135969,4522.091589914495,4202.5077572456075,3905.756600983105,3630.1878151034516,3374.271813939893,3136.590806793513,2915.830508937406,2710.7725143300295,2520.287192558878,2343.327164217019,2178.9212178884136,2026.1687206364973,1884.2344133358772,1752.3436156907915,1629.7777752878737,1515.870351198976,1410.003006712979,1311.6020749908412,1220.1353004574414,1135.1088045910992,1056.064294396736,982.5764586881967,914.2505738021241,850.7202710243977,791.6454799065694,736.7105153423885,685.6223091966177,638.1087711818844,593.9172679322082,552.8132177986458,514.5787827541047,479.0116628256339,445.9239713692546,415.14119966612606,386.50125048012256,359.85354754455386,335.05820577960776,311.98526448292955,290.5139750596638,270.5321404038713,251.9355032718761,234.62717710632535,218.51712049720865,203.52164687380247,189.56297252414882,176.56879442895493,164.47190106138316,153.20980916784316,142.72442817686348,132.96174786162192,123.87154876944118,115.40713357971586,107.52507720108902,100.18499559126136,93.34933010375329,86.98314839269618,81.05395838011592,75.53153660875478,70.38776786959073,65.5964970204411,61.13339082813315,56.9758099285699,53.10268980926898,49.49443013941131,46.13279219966431,43.00080322571118,40.08266795609297,37.36368597250273,34.83017535310026,32.4694013070922,30.269510155190066,28.2194676355198,26.309002111907898,24.528551075212754,22.869212037320132,21.322696337945146,19.8812867473759,18.5377974834954,17.28553756268661,16.11827623405752,15.03021126923509,14.015939067895387,13.070427251487173,12.188988790053354,11.367258275727888,10.601169545807457,9.886935152396616,9.221026993548847,8.60015854037904,8.021268074953365,7.481503295874711,6.978206809255685,6.508902797376139,6.071284456329849,5.663202443399661,5.282654000475738,4.92777294276384,4.59682023891738,4.28817533315321,4.000327986388784,3.7318707516393066,3.4814919060853065,3.2479689261257785,3.0301623634702977,2.8270101851171594,2.6375224667101254,2.4607764821458677,2.2959121042703328,2.14212754401582,1.9986753636422268,1.8648587786555348,1.740028201422319,1.623578031144638,1.514943656858572,1.4135986704665613,1.3190522676749334,1.2308468279828624,1.1485556603647014,1.0717809015761615,1.0001515605887912,0.9333216930432436,0.8709687045767183,0.8127917649410527,0.7585103357469763,0.7078627925745358,0.6606051472676389,0.616509850606981,0.5753646832862388,0.5369717153554863,0.5011463434831583,0.4677163865284146,0.4365212496721464,0.4074111382334441,0.3802463318310215,0.3548965009450472,0.33124007649141146,0.3091636556919146,0.2885614543974226,0.26933479058710447,0.25139160848097547,0.23464602951436123,0.21901793874640535,0.2044325944855774,0.19082026877193478,0.17811590798231125,0.1662588202607136,0.15519238043622136,0.14486375822425207,0.1352236616625204,0.12622610072735396,0.11782816425121335,0.1099898143079249,0.10267369223472038,0.09584493975554599,0.08947103030326828,0.08352161338276234,0.07796836788695019,0.07278486666272627,0.06794644896626856,0.06343010266347336,0.059214352921655174,0.05527916000317517,0.05160582292292591,0.048176889528729575,0.044976073362616,0.041988174918357976,0.039199009815960764,0.03659533997532132,0.03416481105566072,0.03189589283492373,0.029777824378236693,0.02780056252192948,0.025954733769091576,0.02423158987869824,0.022622965629188977,0.02112124033800987,0.01971930104714445,0.018410508987341846,0.017188667653447,0.01604799341604214,0.014983087952019242,0.013988912427587341,0.013060763697590285,0.012194251677470815,0.011385278735180197,0.010630019828985917,0.009924904631718278,0.009266600522806085,0.008651996522121253,0.008078188823660914,0.007542466676654308,0.007042299727013027,0.006575325980285245,0.0061393404321806525,0.0057322848593172535,0.005352237812493899,0.004997405637178759,0.004666113951202981,0.004356799602522983,0.0040680034480218225,0.0037983632583760167,0.00354660736037693,0.003311548606740321,0.0030920786852849046,0.002887163006642123,0.0026958356253614416,0.0025171947186871644,0.002350398528702838,0.0021946611032852953,0.0020492486842996656,0.001913476317866006,0.0017867044424328474,0.0016683359843498366,0.0015578135666238207,0.0014546167367437228,0.0013582596303469913,0.0012682886583588369,0.0011842802874182982,0.0011058391318929648,0.0010325960416663073,0.0009642063191858201,0.0009003481911251685,0.0008407212229604575,0.0007850448865506583,0.0007330573023424467,0.000684513944994713,0.0006391864932193142,0.0005968618064995708,0.0005573408557356578,0.0005204377997611444,0.0004859791590351623,0.00045380293661409466,0.0004237578730279033,0.00039570275929327815,0.00036950572981950963,0.0003450436594812187,0.00032220160686300986,0.00030087223290826655,0.0002809553152610494,0.0002623572880171578,0.0002449907742161594,0.0002287741912206198,0.00021363137109413737,0.0001994911822761934,0.00018628721182380596,0.00017395745411335461,0.00016244400386170984,0.00015169279706926347,0.00014165335435752552,0.00013227853414185105,0.00012352432320670157,0.0001153496255145437,0.0001077160620781942,0.00010058780119802306,9.393138506999465e-05,8.771556823321136e-05,8.191117939462084e-05,7.64909779028936e-05,7.142952504561823e-05,6.670307428651548e-05,6.228944740406346e-05,5.816792625271285e-05,5.4319168017115865e-05,5.072512348726765e-05,4.7368930133064114e-05,4.423484222960734e-05,4.130815308901834e-05,3.857513435524011e-05
Infected,0.0,0.07828663985818408,0.1514640827667282,0.22598147498658658,0.3074678686235846,0.4012896461046639,0.5130073840599083,0.6487823800637564,0.8157718440088718,1.0225452078827884,1.2795510804388763,1.5996640326839566,1.9988425209083702,2.4969333375444585,3.1186645285719994,3.894877230973553,4.864058400991347,6.074251191419146,7.585437770361855,9.472513218331299,11.828998025968986,14.771673252011704,18.446368095337437,23.035187057291758,28.765534306088874,35.92138319825598,44.85734880348916,56.01626105444105,69.95110986002334,87.3524483786005,109.08261402234315,136.2184619202592,170.10472794385393,212.4206681109262,265.2632723960171,331.2511797725166,413.65444323319855,516.5565691598961,645.0568692065733,805.5231389963405,1005.9071860910601,1256.138844959323,1568.617971874673,1958.8288148763186,2446.107158600111,3054.598216517106,3814.452722878404,4763.320330698693,5948.2142439106865,7427.839247641282,9275.498065476797,11582.719687463277,14463.78841063391,18061.396786867615,22553.700631829233,28163.122044601776,35167.332099363164,43912.949090896465,54832.618713112395,68466.30394790051,85487.8083321625,106737.80130471461,133264.90886568138,166376.79112138663,207703.56388781773,259276.4297928876,323624.99152240704,403897.41036945535,504008.33798670117,628820.3784381978,784365.6321871824,978114.5575044083,1219299.737456532,1519301.8402970587,1892103.6358754898,2354814.58867594,2928262.2021664144,3637635.486505518,4513148.525775483,5590666.0767075075,6912195.700743192,8526101.130387584,10486830.053166984,12853883.04061386,15689694.632618994,19056081.552627962,23008980.57150414,27591405.709321115,32824936.73250466,38700616.9212981,45170773.21125644,52143764.38679405,59483699.43372395,67016497.63635529,74542283.8805065,81852404.91536593,88747977.30435789,95056442.53226836,100643288.70243742,105417531.08699691,109330884.5609796,112370701.41294077,114548584.09348293,115903096.94097476,116505018.5746882,116436223.01644164,115777063.71153931,114603916.54898885,112988532.26222146,110997541.1150521,108692056.4223685,106127476.7933238,103353516.21638624,100414420.90292877,97349306.80673781,94192558.63105175,90974248.37354708,87720547.670996,84454119.78443089,81194484.46737349,77958353.2879266,74759935.35714039,71611214.68670584,68522200.97534849,65501155.8426958,62554796.570342295,59688479.33353704,56906363.79127947,54211560.77040107,51606264.62803655,49091871.754173495,46669086.540766634,44338016.02648232,42098254.31438506,39948957.76060679,37888911.83718118,35916590.46722952,34030208.763149746,32227769.333355755,30507103.635789998,28865907.77032214,27301774.577243764,25812221.116834514,24394713.166499294,23046686.10669188,21765563.268484697,20548771.609297078,19393755.142456595,18297986.45627037,17258976.271981947,16274281.645919383,15341512.523335272,14458337.302392662,13622487.072930716,12831759.093895806,12084019.281504735,11377204.053345308,10709321.491630845,10078451.946411623,9482748.196179487,8920435.134183617,8389809.180006031,7889237.306484956,7417155.90122371,6972069.340785815,6552548.457855939,6157228.822744558,5784808.943329637,5434048.369572274,5103765.750057067,4792837.332259045,4500205.2886188505,4224896.805188355,3965958.346377809,3722460.0165122226,3493519.1216068254,3278299.955435271,3076011.662816414,2885906.1493289648,2707275.982878277,2539452.475487344,2381803.754651792,2233732.9405460646,2094676.3772002687,1964101.9641527096,1841507.5271723887,1726419.2724962472,1618390.3050182825,1516999.2138502891,1421848.7210924698,1332564.3921186116,1248793.406041963,1170203.385606697,1096481.2814534614,1027332.3125618637,962478.958017729,901659.9986414536,844629.60815953,791156.4899943871,741023.0577670408,694024.6596618618,649968.8428431965,608674.6558059454,569971.9899475295,533700.9530511086,499711.2806149634,467861.775819485,438019.7824690007,410060.68506139616,383867.43776325556,359330.1189424021,336345.510764825,314816.70262355014,294652.7166751944,275768.15474820934,258082.86543024308,241521.6299142715,226013.86646288913,211493.351269868,197897.955996227,185169.40019102173,173253.0184796556,162097.5411180971,151654.88754857722,141879.97215026678,132730.52133010037,124166.90166503811,116151.957978188,108650.86139303996,101630.96611168676,95061.67513165614,88914.31369424815,83162.0106232054,77779.58662726246,72743.44947807657,68031.49549422588,63623.016983954956,59498.61540794415,55640.11970119459,52030.50975834616,48653.84440685863,45495.19400096829,42540.57695912824,39776.90038480587,37191.90420243337,34774.10884457991,32512.76611763447,30397.813124706754,28419.829069130425,26569.994687686663,24840.05428473136,23222.280036185643,21709.438625049686,20294.759853006115,18971.90731673192,17734.95083131747,16578.340651371076,15496.883263655527,14485.718723931543,13540.299416803691,12656.370137204813,11829.94945790605,11057.312230712394,10334.973242443093,9659.671850632696,9028.357645018386,8438.176967624891,7886.460329298074,7370.71059306375,6888.5919280318485,6437.919456546834,6016.649558627755,5622.870803409102,5254.79544176288,4910.751463016216,4589.175133594729,4288.604038398629,4007.670541082937,3745.09568583827,3499.68347015031,3270.3154982047845,3055.945968617966,2855.596986418523,2668.354177519048,2493.3625790741817,2329.8228024674377,2176.9874320210265,2034.1576674483906,1900.6801697485917,1775.944122199484,1659.3784699964544,1550.44934622706,1448.6576579456412,1353.5368311672528,1264.6507006208988,1181.5915344099485,1103.9781893441589,1031.4543810806995,963.6870714313864,900.3649541599142,841.1970446547277,785.9113556900008,734.2536628749159,685.9863458216702,640.8873116226616,598.7489789082538,559.3773361569106,522.5910538145665,488.2206615558889,456.1077712748788,426.104357830454,398.07207978882093,371.8816505571419,347.41224451368606,324.55094750175743,303.19223759401814,283.23750466615553,264.59459663639217,247.17739960053927,230.9054412341664,215.70352380857733,201.50137765357056,188.233340402196,175.83805421558532,164.2581854629998,153.44016021148613,143.33391922784088,133.8926869294769,125.07275727916794,116.83329197926152,109.13613336150054,101.94562814418435,95.22846392107837,88.95351525601403,83.09170079893963,77.61584889925864,72.50057274971176,67.72215305245425,63.258428921026784,59.088695443278624,55.19360835462862,51.55509461298902,48.15626910854138,44.981356603104864,42.01561895871222,39.245287001592345,36.65749694342525,34.240230911572105,31.982261403799026,29.873099385478238,27.902945764279973,26.0626460937755,24.343648182576164,22.737962565406704,21.23812547242627,19.837164334941118,18.528565438364303,17.306243822557906,16.16451502708513,15.098068827335087,14.10194455523438,13.171508183115503,12.302430768268819,11.490668458457142,10.732443665806699,10.024227621462167,9.36272393469493,8.744853371051663,8.167739496146194,7.628695393182635,7.125211128510688,6.654942160833594,6.215698398524013,5.805434084590043,5.422238244569714,5.0643258589770275,4.730029525854708,4.417791756521114,4.12615769897133,3.853768413747567,3.599354523737742,3.36173034528909,3.1397883468979164,2.9324940266416326,2.7388810770768046,2.5580469139696005,2.38914845768934,2.2313982303419464,2.084060675288367,1.946448750358226,1.8179207174792311,1.6978771704474025,1.5857582255830156,1.4810409346782294,1.3832368451321362,1.2918897197773573,1.2065734240159636,1.1268899245612019,1.0524674580303408,0.9829587776910572,0.9180395542302269,0.8574068524078565,0.8007777268712323,0.7478879018931867,0.6984905370679303,0.652355085473094,0.6092662081884629,0.5690227824247394,0.5314369531775068,0.49633326696722396,0.4635478474441084,0.43292763494615083,0.4043296726186183,0.37762043744050655,0.35267522237941107,0.3293775490558718,0.30761863148133267,0.28729685980503383,0.26831733416359776,0.25059142127840284,0.23403633555577003,0.21857476077656665,0.20413448145914656,0.1906480513116487,0.1780524780340707,0.16628892556720207,0.15530244590782555,0.14504171673474756,0.13545880532384408,0.12650894449043973,0.1181503210904889,0.11034388556789301,0.103053165226363,0.09624409644349113,0.08988486552829099,0.08394575849834113,0.07839902580460989,0.07321874823537014,0.0683807171967634,0.0638623269766541,0.0596424622277657,0.05570140207421656,0.05202073010133818,0.048583243946943175,0.045372878016058014,0.042374629250012105,0.03957448355780429,0.03695935349972262,0.0345170167164918,0.032236056874793334,0.030105812746916486,0.028116327251463954,0.026258299914379512,0.02452304594455044,0.022902453964578198,0.021388947743950535,0.019975452523633884,0.01865536042982905,0.017422499692804166,0.01627110720989211,0.015195799955846554,0.014191550219909357,0.01325366339171434,0.012377754446945733,0.011559727937381675,0.01079575954794157,0.010082277122281914,0.009415944453324764,0.008793646292831768,0.008212472761564674,0.0076697062672160254,0.007162809110911921,0.006689410919198122,0.006247298012495274,0.0058344031815195764,0.0054487955023044,0.005088671753944703,0.004752348020290444,0.0044382514245233495,0.0041449131347679295,0.003870961438084725,0.003615115078346852,0.003376177593535533,0.0031530316137807044,0.0029446334585384796,0.002750008537225815,0.0025682466637219794,0.0023984976889383823,0.0022399677644684116,0.0020919154592805487,0.0019536482760243302,0.001824519667232529,0.0017039256955102874,0.0015913021049745544,0.0014861220113403144,0.0013878936777114454,0.0012961576402147656,0.0012104848044729639,0.0011304743309957345,0.0010557519925088897
